Id,Sales
5763,7907.814
5764,6710.924
5765,6532.066
5766,7423.503
5767,8080.671
5768,7650.0244
5769,7550.232
5770,12635.883
5771,8930.341
5772,8279.755
5773,9246.915
5774,6523.759
5775,10609.235
5776,7867.14
5777,13385.854
5778,9206.924
5779,7246.3027
5780,6759.1274
5781,7387.1606
5782,7381.218
5783,14912.312
5784,7094.111
5785,7142.9443
5786,10961.573
5787,7637.289
5788,7876.3965
5789,10240.142
5790,7666.316
5791,7386.3755
5792,7116.021
5793,12346.669
5794,7158.13
5795,8057.864
5796,9809.066
5797,6827.123
5798,9722.911
5799,8370.465
5800,7647.247
5801,9021.035
5802,9929.27
5803,6300.896
5804,9021.916
5805,9182.065
5806,8355.845
5807,10995.161
5808,9140.843
5809,9363.007
5810,6873.667
5811,6607.044
5812,6876.34
5813,7046.0527
5814,8520.763
5815,6457.472
5816,6447.519
5817,7020.1333
5818,7277.169
5819,6595.9844
5820,7927.5776
5821,8528.661
5822,10987.946
5823,7253.019
5824,6881.326
5825,6795.2227
5826,9657.515
5827,11507.781
5828,8406.008
5829,7155.7017
5830,6931.741
5831,7771.8364
5832,7246.295
5833,13582.169
5834,6931.845
5835,7574.3706
5836,10730.948
5837,8074.9805
5838,7096.3564
5839,7954.0723
5840,11712.13
5841,7143.533
5842,9491.462
5843,10299.2705
5844,7535.4766
5845,6666.6055
5846,6636.5645
5847,6548.829
5848,6234.2603
5849,8116.3013
5850,6767.4307
5851,8569.098
5852,7454.3228
5853,7108.911
5854,7828.623
5855,7046.9434
5856,7236.9595
5857,7560.83
5858,9168.453
5859,7612.77
5860,7463.2266
5861,6685.8647
5862,9724.135
5863,10485.769
5864,7471.955
5865,6591.984
5866,8743.149
5867,9175.671
5868,7785.468
5869,7165.8286
5870,6172.55
5871,8119.9404
5872,11071.421
5873,6725.6094
5874,8994.587
5875,8471.919
5876,6585.1235
5877,6721.4194
5878,7270.5825
5879,8859.682
5880,7555.942
5881,7920.5366
5882,9634.613
5883,8931.099
5884,6530.9478
5885,7684.274
5886,5984.719
5887,7068.9375
5888,7650.615
5889,11606.135
5890,8533.578
5891,7658.071
5892,6196.9155
5893,6958.184
5894,8966.48
5895,7345.0864
5896,9438.487
5897,6494.1353
5898,6956.7793
5899,6447.5283
5900,6995.6323
5901,6871.691
5902,6896.6577
5903,7895.1416
5904,6187.682
5905,7821.562
5906,6766.9023
5907,6865.8574
5908,6975.636
5909,8801.276
5910,6716.3135
5911,6384.97
5912,9269.634
5913,7701.757
5914,6372.274
5915,6374.224
5916,13932.636
5917,7932.9546
5918,6447.537
5919,9969.23
5920,9131.1455
5921,7101.489
5922,6947.7754
5923,8298.636
5924,10498.247
5925,13335.006
5926,6408.9673
5927,6872.312
5928,7482.8784
5929,7571.236
5930,7218.5796
5931,9475.501
5932,8588.155
5933,6598.7046
5934,6968.7114
5935,6794.729
5936,10770.045
5937,6879.999
5938,9666.39
5939,6892.4023
5940,8643.551
5941,9800.116
5942,7766.719
5943,8497.431
5944,8615.945
5945,7586.3667
5946,7763.762
5947,8291.307
5948,9755.275
5949,8980.673
5950,11066.16
5951,6797.1855
5952,7792.828
5953,9649.307
5954,6779.702
5955,11764.966
5956,6990.107
5957,7221.978
5958,7923.8975
5959,6580.2754
5960,8920.886
5961,11190.172
5962,6629.989
5963,6581.2754
5964,8807.009
5965,10937.191
5966,12124.941
5967,7693.003
5968,6920.189
5969,6884.2476
5970,7148.696
5971,6765.92
5972,11206.38
5973,10935.294
5974,12640.844
5975,6421.949
5976,7179.396
5977,11097.986
5978,8413.163
5979,7297.638
5980,12926.231
5981,6572.342
5982,6978.5513
5983,6669.0347
5984,7399.2686
5985,6912.37
5986,6892.6445
5987,7102.2324
5988,7011.867
5989,8742.565
5990,9156.409
5991,14573.449
5992,9227.986
5993,4890.897
5994,6014.374
5995,7007.35
5996,5646.601
5997,5986.3906
5998,3977.94
5999,6916.5386
6000,7074.0576
6001,4215.3457
6002,4403.3867
6003,6163.4155
6004,6729.812
6005,6412.3003
6006,6213.695
6007,4315.469
6008,5113.3203
6009,4654.031
6010,7616.5884
6011,5477.868
6012,7452.9863
6013,5946.488
6014,5009.2524
6015,4801.472
6016,5278.9634
6017,5782.256
6018,8455.386
6019,7391.7163
6020,4007.7375
6021,4185.3223
6022,5257.319
6023,5359.1025
6024,9226.926
6025,5218.717
6026,4127.624
6027,4475.0176
6028,6210.9053
6029,5510.577
6030,5776.7954
6031,4750.513
6032,6868.2827
6033,4971.308
6034,5136.7974
6035,5885.556
6036,5619.0557
6037,5556.2607
6038,5176.6875
6039,6819.868
6040,9658.589
6041,5019.024
6042,6049.7754
6043,7361.792
6044,8313.71
6045,6056.3315
6046,5988.0117
6047,4995.6055
6048,5553.608
6049,4282.6846
6050,5725.6367
6051,6539.4497
6052,5391.2207
6053,4477.3657
6054,5696.025
6055,5294.9097
6056,6690.506
6057,5841.1943
6058,10183.657
6059,4403.1826
6060,4891.919
6061,4572.431
6062,4376.601
6063,4775.6133
6064,5829.912
6065,6711.0303
6066,4628.7847
6067,4943.4043
6068,6930.394
6069,6499.519
6070,4393.975
6071,5535.408
6072,4946.281
6073,8540.748
6074,6218.716
6075,4613.9365
6076,5978.0503
6077,4492.85
6078,4532.6157
6079,5643.658
6080,5388.29
6081,6435.4614
6082,4526.7075
6083,5698.9404
6084,5669.5034
6085,5395.215
6086,4859.364
6087,4408.573
6088,6847.739
6089,7742.377
6090,4732.5186
6091,5572.298
6092,7046.2554
6093,5015.376
6094,4753.8926
6095,6012.092
6096,4822.423
6097,6207.915
6098,4609.2617
6099,5543.596
6100,4595.5737
6101,6805.504
6102,7224.4277
6103,5440.9634
6104,6045.073
6105,4950.7383
6106,5921.1685
6107,4767.689
6108,5198.99
6109,8145.18
6110,4956.168
6111,7187.903
6112,7250.0195
6113,6173.821
6114,4731.0586
6115,4565.361
6116,6253.178
6117,6119.1353
6118,5051.9414
6119,4628.3843
6120,6294.7505
6121,4374.7183
6122,5973.7534
6123,6346.526
6124,4077.8506
6125,5444.867
6126,5897.8374
6127,4892.991
6128,6259.9854
6129,5265.4424
6130,6098.651
6131,5313.311
6132,5302.146
6133,5272.012
6134,4521.281
6135,5402.04
6136,4570.413
6137,5848.063
6138,5337.2954
6139,4578.826
6140,7466.0625
6141,4389.398
6142,4924.508
6143,9543.345
6144,5269.104
6145,6190.151
6146,4610.0615
6147,4507.1875
6148,4901.5815
6149,4687.5884
6150,6825.672
6151,9428.396
6152,6525.3545
6153,4797.71
6154,5355.8066
6155,6407.1455
6156,5894.7847
6157,4407.2856
6158,4467.208
6159,4777.362
6160,5338.56
6161,4667.9893
6162,5190.6245
6163,6524.66
6164,6805.59
6165,5559.985
6166,4752.591
6167,6925.9995
6168,5780.813
6169,6139.959
6170,4998.7812
6171,7523.949
6172,7690.0444
6173,4504.3364
6174,6045.711
6175,4825.6577
6176,4934.6846
6177,4766.425
6178,6732.648
6179,4814.616
6180,8794.624
6181,4775.2085
6182,6825.2905
6183,7167.19
6184,5382.346
6185,6886.34
6186,11364.057
6187,9604.737
6188,5373.2095
6189,4282.8306
6190,4946.647
6191,6983.553
6192,4739.3477
6193,8834.645
6194,8856.438
6195,5666.097
6196,4890.2793
6197,6115.709
6198,4821.58
6199,7416.6577
6200,5819.617
6201,6207.6636
6202,5894.648
6203,4118.2314
6204,5665.698
6205,6354.152
6206,8846.874
6207,5468.7466
6208,5065.879
6209,8993.606
6210,4430.079
6211,5200.4004
6212,5775.7734
6213,4432.059
6214,4258.3203
6215,4706.863
6216,4944.135
6217,4450.845
6218,5032.3193
6219,6142.5776
6220,5765.6816
6221,6084.2783
6222,6190.87
6223,4764.207
6224,5451.823
6225,5789.965
6226,5141.3774
6227,4376.2817
6228,5068.299
6229,6979.9434
6230,6746.7935
6231,8234.694
6232,4650.8394
6233,4377.948
6234,4250.3486
6235,4559.0107
6236,6762.253
6237,5173.398
6238,7049.3125
6239,11821.663
6240,5730.781
6241,5555.5527
6242,4148.451
6243,5310.3345
6244,5011.5967
6245,6213.636
6246,4844.35
6247,7641.2515
6248,4844.5083
6249,10152.08
6250,10349.811
6251,4921.4585
6252,5721.364
6253,4169.2197
6254,6520.343
6255,4695.3516
6256,9385.939
6257,4375.4653
6258,8387.034
6259,5058.2295
6260,6591.27
6261,4694.951
6262,7892.857
6263,7017.7173
6264,4755.8804
6265,6303.7
6266,6016.513
6267,5417.026
6268,8737.3955
6269,4840.272
6270,7176.849
6271,5284.288
6272,8834.528
6273,4388.138
6274,4403.7476
6275,4581.1553
6276,8331.672
6277,4716.0967
6278,5457.6987
6279,4369.4775
6280,7090.368
6281,5577.2305
6282,8292.379
6283,6570.4907
6284,6159.985
6285,9689.273
6286,11449.937
6287,5047.504
6288,5923.849
6289,8323.404
6290,9711.771
6291,9283.408
6292,4367.288
6293,5380.408
6294,4476.1416
6295,7161.9175
6296,5185.1743
6297,5010.4834
6298,5000.364
6299,4726.881
6300,6405.633
6301,4497.372
6302,4960.312
6303,4522.6704
6304,4764.418
6305,5011.981
6306,5093.0327
6307,4212.096
6308,7315.5474
6309,8427.52
6310,6317.295
6311,4870.9556
6312,4013.968
6313,9050.333
6314,5644.7095
6315,5008.6997
6316,5682.568
6317,6298.142
6318,5726.4517
6319,6767.029
6320,6491.021
6321,5409.506
6322,7005.8125
6323,4685.7876
6324,4325.146
6325,5655.892
6326,8058.351
6327,9017.697
6328,4808.0073
6329,6308.1455
6330,6053.3296
6331,4091.0232
6332,4655.9805
6333,4712.597
6334,6764.922
6335,4374.397
6336,5176.322
6337,6764.936
6338,10519.105
6339,8351.838
6340,4834.6567
6341,5200.5024
6342,8867.004
6343,4858.527
6344,4948.2466
6345,5193.7847
6346,6325.772
6347,7247.126
6348,5490.84
6349,5152.3545
6350,4942.2896
6351,6163.541
6352,9715.725
6353,5277.851
6354,11109.151
6355,6283.3784
6356,4949.2373
6357,6067.9556
6358,4906.7983
6359,4758.7173
6360,4599.107
6361,5646.9
6362,5794.6797
6363,5333.4805
6364,6049.422
6365,5730.7183
6366,6352.8447
6367,5516.284
6368,5175.8936
6369,6843.2456
6370,4923.4785
6371,7305.369
6372,5004.5854
6373,4209.778
6374,4695.125
6375,4907.609
6376,8018.6123
6377,5628.4155
6378,4721.8057
6379,5950.104
6380,6097.181
6381,6620.117
6382,4915.3247
6383,7295.378
6384,4646.4526
6385,5944.0015
6386,4552.8003
6387,8314.279
6388,5007.965
6389,6272.695
6390,5603.227
6391,5371.4478
6392,5842.675
6393,4360.8
6394,7948.2466
6395,7381.7534
6396,7119.268
6397,9898.401
6398,6745.3984
6399,6686.7124
6400,5485.1494
6401,9014.147
6402,8719.606
6403,6638.1816
6404,5016.2476
6405,5356.5645
6406,4897.7705
6407,5127.947
6408,8918.906
6409,4934.9277
6410,4708.3003
6411,4895.589
6412,5242.322
6413,8333.312
6414,4670.9937
6415,5673.866
6416,5895.656
6417,4637.213
6418,5737.925
6419,5222.3804
6420,5332.8223
6421,5048.3296
6422,4418.868
6423,6039.659
6424,5443.9688
6425,5817.7227
6426,9476.622
6427,5485.9727
6428,4862.0415
6429,4616.75
6430,4936.4775
6431,4636.244
6432,5303.193
6433,4802.3633
6434,5788.841
6435,5463.928
6436,5783.744
6437,7525.516
6438,5028.0864
6439,5791.361
6440,6255.87
6441,5462.7974
6442,6954.195
6443,4900.621
6444,5281.2524
6445,5308.8203
6446,4144.889
6447,11448.922
6448,8728.397
6449,5306.8755
6450,5102.5464
6451,4139.57
6452,4965.2705
6453,5653.6533
6454,7285.236
6455,4906.7637
6456,3976.882
6457,6323.0396
6458,5331.709
6459,4736.2134
6460,5290.7046
6461,4416.707
6462,5163.8574
6463,5515.434
6464,4458.3306
6465,6360.6294
6466,5610.741
6467,6426.162
6468,6179.334
6469,5110.134
6470,7644.6123
6471,3872.3547
6472,535.2695
6473,5305.9834
6474,5487.5366
6475,4145.128
6476,4981.2446
6477,5592.269
6478,4004.0732
6479,4484.7617
6480,4677.499
6481,4859.263
6482,4651.94
6483,9150.226
6484,4583.7266
6485,5129.6436
6486,9108.037
6487,4427.6895
6488,5510.136
6489,5627.2485
6490,6091.5254
6491,9298.497
6492,5274.6304
6493,3994.0
6494,3819.9568
6495,5157.4717
6496,4708.2427
6497,5404.083
6498,4850.682
6499,5208.227
6500,4573.824
6501,4006.068
6502,4126.9316
6503,4360.574
6504,4838.2026
6505,4499.915
6506,5211.158
6507,6048.339
6508,6184.5527
6509,4814.1646
6510,4363.6733
6511,5143.681
6512,6066.8447
6513,5078.8296
6514,4908.921
6515,5835.7886
6516,5033.467
6517,5826.204
6518,4468.2524
6519,5957.3374
6520,6498.2715
6521,4180.0083
6522,6762.996
6523,3830.8179
6524,4490.262
6525,6972.8486
6526,4245.6865
6527,5559.118
6528,5742.54
6529,5359.5913
6530,7026.5454
6531,8568.676
6532,5566.7783
6533,5222.7095
6534,4031.3032
6535,4807.6416
6536,5811.01
6537,6634.2485
6538,4133.63
6539,5611.1377
6540,4660.0444
6541,3901.5464
6542,4027.2395
6543,8818.733
6544,4494.1797
6545,4694.6753
6546,5086.7725
6547,5058.6514
6548,5220.773
6549,5123.0376
6550,5582.3496
6551,7487.327
6552,4650.043
6553,4182.9795
6554,4364.542
6555,5233.327
6556,5249.1
6557,6137.942
6558,7642.011
6559,6282.0464
6560,9074.768
6561,4676.495
6562,5422.214
6563,3738.7117
6564,5157.987
6565,6838.6987
6566,4702.5166
6567,6321.47
6568,5693.3486
6569,4979.2153
6570,5358.3643
6571,4030.3677
6572,5097.4727
6573,4175.2344
6574,5357.4385
6575,4412.682
6576,5157.485
6577,11982.7
6578,5594.3433
6579,5121.14
6580,4768.2773
6581,4792.0137
6582,3996.876
6583,6195.2266
6584,6549.39
6585,4369.4546
6586,4343.854
6587,10270.209
6588,9873.187
6589,4217.355
6590,4729.5654
6591,6831.8745
6592,5285.98
6593,4843.151
6594,6808.0684
6595,4466.188
6596,4455.7363
6597,4117.088
6598,4133.5947
6599,4506.5947
6600,3653.754
6601,5481.39
6602,3979.1707
6603,4158.815
6604,5298.857
6605,4966.2744
6606,5232.0938
6607,6012.9497
6608,4980.5645
6609,7405.1733
6610,5451.591
6611,3886.6055
6612,6609.512
6613,4101.829
6614,4618.64
6615,3884.4302
6616,5150.62
6617,4438.637
6618,7084.2427
6619,4345.1177
6620,5854.896
6621,3904.9277
6622,5157.0767
6623,5344.029
6624,4247.6055
6625,5097.3823
6626,9296.037
6627,6564.056
6628,5189.762
6629,6532.477
6630,4678.7324
6631,5519.0137
6632,4345.8345
6633,8000.788
6634,4582.5386
6635,4909.3477
6636,5013.01
6637,5467.7524
6638,3850.023
6639,9577.529
6640,5722.2236
6641,4772.201
6642,6754.1543
6643,3824.7444
6644,5458.671
6645,5707.4067
6646,3733.7278
6647,5003.9126
6648,4361.0264
6649,7853.202
6650,4555.3193
6651,4454.633
6652,4276.9854
6653,4902.57
6654,4636.4204
6655,3801.024
6656,5817.566
6657,6650.7485
6658,6620.7227
6659,4985.129
6660,5567.822
6661,5723.4565
6662,5207.9634
6663,5867.4233
6664,5441.0527
6665,5081.0957
6666,4924.286
6667,4414.8516
6668,5051.0225
6669,5331.271
6670,5643.9214
6671,5135.922
6672,3717.7761
6673,5264.7256
6674,4386.8823
6675,4094.331
6676,4870.139
6677,6120.374
6678,5517.2183
6679,4729.4224
6680,5426.4775
6681,3817.3418
6682,5775.61
6683,7538.6187
6684,5254.9336
6685,5377.632
6686,3808.5024
6687,5305.567
6688,6540.6616
6689,9391.815
6690,4563.642
6691,4944.763
6692,7276.7314
6693,5923.299
6694,5880.5903
6695,6578.7554
6696,7585.5063
6697,4130.3633
6698,6332.798
6699,6915.746
6700,4740.78
6701,4353.756
6702,4293.0557
6703,4304.084
6704,3845.6428
6705,3621.9807
6706,4733.4146
6707,3247.5828
6708,4655.693
6709,5120.943
6710,5307.49
6711,5464.565
6712,4823.7036
6713,5519.874
6714,6479.4443
6715,5548.329
6716,4871.776
6717,3489.133
6718,5331.644
6719,5110.9927
6720,4505.3296
6721,4803.239
6722,5442.2197
6723,5735.1753
6724,4000.0671
6725,4917.0894
6726,4734.743
6727,5933.968
6728,6923.623
6729,4390.253
6730,6384.842
6731,4742.292
6732,3247.8586
6733,4878.212
6734,5672.3696
6735,5669.0073
6736,4187.492
6737,5098.754
6738,6699.5244
6739,6555.9277
6740,4788.992
6741,6207.2837
6742,5571.1006
6743,5645.805
6744,5805.892
6745,8417.266
6746,6886.298
6747,4941.6865
6748,5020.079
6749,3833.228
6750,5716.137
6751,4235.207
6752,5603.319
6753,4972.349
6754,4797.757
6755,4312.9814
6756,4265.335
6757,4681.7227
6758,4593.4272
6759,4668.1875
6760,4356.784
6761,4761.428
6762,3866.4138
6763,4386.3584
6764,4375.6323
6765,5663.5786
6766,4328.5205
6767,4948.252
6768,6847.879
6769,4322.6787
6770,4683.3154
6771,4869.836
6772,10631.581
6773,4364.9453
6774,4322.8486
6775,7097.5923
6776,5332.035
6777,5939.908
6778,4254.588
6779,4735.6567
6780,6318.617
6781,10021.523
6782,4702.3213
6783,5101.2866
6784,4706.263
6785,5617.636
6786,4405.75
6787,6213.4355
6788,6357.9805
6789,3913.243
6790,6137.946
6791,4108.724
6792,7456.7925
6793,4921.8115
6794,6263.848
6795,5688.872
6796,5458.2446
6797,4962.324
6798,5964.9146
6799,5680.0215
6800,5600.795
6801,4865.0
6802,4622.025
6803,4804.547
6804,5083.1763
6805,5889.433
6806,5286.6016
6807,4084.1638
6808,5794.764
6809,7246.9844
6810,5393.3145
6811,6658.6006
6812,3963.829
6813,5179.6714
6814,4707.39
6815,4548.668
6816,6025.201
6817,7423.4062
6818,6028.019
6819,4919.9575
6820,5768.271
6821,7178.68
6822,9206.73
6823,5063.922
6824,5219.6
6825,4347.763
6826,5032.5845
6827,3991.4863
6828,4889.2627
6829,7100.5674
6830,7908.3916
6831,5224.982
6832,4280.264
6833,6419.7944
6834,6354.8384
6835,5188.4995
6836,7941.385
6837,4131.117
6838,4462.028
6839,3769.4324
6840,4584.999
6841,4322.045
6842,4526.7275
6843,4706.2637
6844,5394.3145
6845,4382.591
6846,6600.1367
6847,10876.151
6848,4678.2695
6849,6010.7573
6850,5850.5127
6851,8428.352
6852,7004.3696
6853,6466.0317
6854,5115.778
6855,8430.462
6856,8444.134
6857,8458.397
6858,5358.626
6859,6706.9937
6860,9266.318
6861,6878.916
6862,6348.6655
6863,4451.1675
6864,5425.1987
6865,5668.0596
6866,9051.269
6867,8238.963
6868,8688.601
6869,6770.6855
6870,6150.6177
6871,5562.5503
6872,5365.1367
6873,6782.5522
6874,9711.6
6875,8666.233
6876,4815.1255
6877,5159.0845
6878,6510.263
6879,4587.2256
6880,10531.446
6881,6718.6245
6882,5552.455
6883,5085.9985
6884,7402.9946
6885,7226.925
6886,6868.976
6887,5713.579
6888,6852.1045
6889,5042.9907
6890,6793.23
6891,6082.9136
6892,5656.3896
6893,5648.0527
6894,7072.0776
6895,6947.265
6896,9868.278
6897,5797.6924
6898,8793.109
6899,7911.687
6900,9261.085
6901,6553.195
6902,8233.941
6903,4999.601
6904,6197.678
6905,5522.737
6906,6060.4976
6907,8284.857
6908,6209.9824
6909,5716.355
6910,7416.9795
6911,5197.6445
6912,8299.254
6913,7455.754
6914,11405.206
6915,5228.6353
6916,5385.169
6917,6910.336
6918,5021.5654
6919,7336.7744
6920,5978.7617
6921,7650.96
6922,5425.3794
6923,4609.6924
6924,8224.82
6925,7246.641
6926,5857.9795
6927,5094.0493
6928,5605.5986
6929,8978.785
6930,6931.0063
6931,5647.9834
6932,7326.219
6933,5873.3735
6934,5700.549
6935,5559.712
6936,7053.543
6937,8670.085
6938,4852.0146
6939,7309.683
6940,6773.8184
6941,6336.735
6942,5360.361
6943,5150.486
6944,7514.2734
6945,8905.107
6946,5675.364
6947,5934.9663
6948,6510.4746
6949,5686.3696
6950,5739.788
6951,7103.2705
6952,5625.6147
6953,7782.4087
6954,5024.137
6955,6466.812
6956,5537.085
6957,7418.923
6958,8047.277
6959,6588.5864
6960,7268.423
6961,5005.534
6962,7737.833
6963,6154.9346
6964,6023.928
6965,8913.637
6966,5343.7026
6967,9565.63
6968,7784.7666
6969,7075.1978
6970,5455.4473
6971,5636.469
6972,7318.4585
6973,6295.6743
6974,5754.57
6975,5315.406
6976,8156.641
6977,4806.665
6978,6906.1245
6979,7270.4004
6980,6524.059
6981,5839.542
6982,7198.5894
6983,5879.957
6984,7916.2485
6985,6434.7417
6986,6828.8677
6987,5650.6206
6988,6185.9385
6989,7128.2236
6990,5684.524
6991,6905.676
6992,4966.007
6993,6919.0684
6994,6226.7705
6995,7047.3604
6996,8801.736
6997,6559.1895
6998,5113.8403
6999,11912.316
7000,6095.1353
7001,7169.104
7002,6898.1035
7003,5373.669
7004,5484.058
7005,4700.5146
7006,7899.779
7007,11073.324
7008,6827.873
7009,5801.9297
7010,5668.56
7011,7917.382
7012,7855.1304
7013,5089.0435
7014,6577.116
7015,5849.9126
7016,5187.3975
7017,6363.3745
7018,6249.282
7019,5806.344
7020,7379.515
7021,7216.453
7022,6194.796
7023,7903.8037
7024,7687.811
7025,7873.772
7026,4859.0317
7027,9339.34
7028,10240.349
7029,5572.7144
7030,7450.3594
7031,5779.037
7032,6867.0776
7033,5361.074
7034,7094.478
7035,5068.9717
7036,10442.289
7037,5808.229
7038,9312.526
7039,7895.3623
7040,5673.0903
7041,8079.6855
7042,12947.979
7043,10603.104
7044,5851.2285
7045,5699.0146
7046,5321.693
7047,8284.335
7048,5249.2983
7049,10857.801
7050,10560.255
7051,6497.1216
7052,5657.218
7053,6876.1465
7054,5361.6763
7055,10498.184
7056,6251.329
7057,7308.751
7058,17.974005
7059,5689.6743
7060,5695.7754
7061,7524.625
7062,10187.924
7063,5219.22
7064,5618.347
7065,7071.6997
7066,5053.2744
7067,5613.167
7068,6248.1597
7069,5090.3306
7070,5043.9287
7071,6657.3433
7072,5473.192
7073,6341.544
7074,5704.4536
7075,6875.15
7076,7049.531
7077,8115.267
7078,7722.2485
7079,5226.8916
7080,6105.6836
7081,6948.7017
7082,5939.2773
7083,4663.0566
7084,5554.328
7085,9163.044
7086,7211.2754
7087,9396.22
7088,5990.3916
7089,5291.5513
7090,5193.5405
7091,5521.0835
7092,8869.27
7093,5769.3555
7094,6242.9175
7095,14420.1455
7096,6229.013
7097,5339.8223
7098,4971.5337
7099,5729.8833
7100,6056.008
7101,6660.34
7102,5171.8955
7103,9198.161
7104,5386.683
7105,12376.15
7106,12078.219
7107,5821.867
7108,7228.004
7109,4811.25
7110,8007.4253
7111,5834.971
7112,10451.918
7113,5503.5186
7114,9972.902
7115,6030.2017
7116,7391.242
7117,5545.6265
7118,7996.1084
7119,7668.037
7120,5335.666
7121,6274.4043
7122,7366.195
7123,6405.7183
7124,10133.777
7125,5261.297
7126,9760.873
7127,6272.082
7128,11544.82
7129,5115.0464
7130,4902.6216
7131,5365.6216
7132,10061.801
7133,5485.8096
7134,6762.7554
7135,5611.414
7136,8706.267
7137,5754.263
7138,8064.812
7139,7029.5234
7140,7370.6797
7141,11154.934
7142,13556.525
7143,6344.2085
7144,6600.448
7145,10945.975
7146,10831.184
7147,11386.569
7148,5123.8306
7149,6758.284
7150,5077.6885
7151,8194.581
7152,6605.992
7153,6296.716
7154,5470.8184
7155,4882.081
7156,6917.4907
7157,4765.3057
7158,5733.473
7159,4836.734
7160,5264.8203
7161,5221.823
7162,5424.8203
7163,6621.517
7164,8980.946
7165,8349.677
7166,6853.0522
7167,5726.277
7168,4978.9927
7169,10196.767
7170,7878.387
7171,5463.516
7172,5960.4087
7173,7790.2334
7174,6574.469
7175,7441.9453
7176,7373.936
7177,6345.199
7178,8054.471
7179,4955.176
7180,4487.1167
7181,7677.037
7182,9962.348
7183,10974.363
7184,6841.7607
7185,8893.7705
7186,7658.382
7187,4738.635
7188,5929.246
7189,5481.712
7190,8461.772
7191,4683.4546
7192,6096.094
7193,7943.198
7194,12226.156
7195,8115.7
7196,5246.0674
7197,5953.6885
7198,10026.735
7199,7204.609
7200,5780.641
7201,4693.5146
7202,7289.4707
7203,9749.056
7204,5808.371
7205,5441.2427
7206,6258.028
7207,8233.904
7208,10967.358
7209,5566.636
7210,12627.001
7211,5735.34
7212,5482.4766
7213,7735.5503
7214,5809.4487
7215,5203.751
7216,4921.307
7217,6292.2427
7218,5757.241
7219,6250.6523
7220,6655.185
7221,6972.1084
7222,6336.1104
7223,5442.7383
7224,6935.6885
7225,8872.275
7226,5566.6816
7227,8940.269
7228,6552.8853
7229,4574.804
7230,4413.171
7231,5157.448
7232,10542.379
7233,7103.3955
7234,5455.479
7235,7422.9575
7236,7745.4907
7237,7261.0674
7238,6218.0205
7239,8368.6
7240,5333.8335
7241,6821.3535
7242,4732.4243
7243,8526.24
7244,5498.551
7245,6985.515
7246,5201.098
7247,5619.901
7248,6357.0
7249,4988.371
7250,7935.2466
7251,8834.695
7252,8684.937
7253,11421.766
7254,6933.1562
7255,7930.7
7256,6406.5117
7257,10978.217
7258,10602.569
7259,7686.7505
7260,7174.4897
7261,6210.8657
7262,5474.1963
7263,6500.893
7264,9577.165
7265,6778.6597
7266,5878.6577
7267,5177.54
7268,6704.485
7269,8958.414
7270,4934.986
7271,6758.5386
7272,6354.3174
7273,5986.1963
7274,6843.982
7275,8340.111
7276,7300.386
7277,6075.1196
7278,4777.958
7279,7202.436
7280,6475.2915
7281,7111.4424
7282,11074.926
7283,6180.017
7284,5420.9565
7285,6449.933
7286,5406.345
7287,5218.186
7288,5677.0127
7289,6412.031
7290,6263.258
7291,5755.1616
7292,6411.7104
7293,10260.096
7294,5485.7324
7295,5769.298
7296,7819.0547
7297,7335.916
7298,9710.752
7299,5623.5117
7300,7399.852
7301,5959.7905
7302,5604.3315
7303,13533.77
7304,10286.753
7305,5886.887
7306,5177.723
7307,5167.5576
7308,5524.3813
7309,6578.8574
7310,9161.327
7311,5855.0557
7312,4550.027
7313,6726.4175
7314,6012.837
7315,5811.3003
7316,5848.0674
7317,6707.227
7318,5926.343
7319,6518.566
7320,4563.6245
7321,6038.7114
7322,8148.326
7323,7732.5527
7324,7255.983
7325,5901.334
7326,8199.633
7327,5206.4507
7328,1082.2268
7329,6298.402
7330,5732.6104
7331,4618.047
7332,6099.8213
7333,5442.035
7334,5069.288
7335,4654.406
7336,6069.595
7337,5000.368
7338,5123.282
7339,9688.119
7340,5440.631
7341,6058.0386
7342,10761.7705
7343,4483.153
7344,6373.568
7345,6352.566
7346,6516.619
7347,11646.615
7348,6212.15
7349,4741.3174
7350,4527.826
7351,7207.6934
7352,5174.9697
7353,7863.252
7354,6220.5693
7355,5860.8306
7356,5918.2793
7357,5040.511
7358,4846.4316
7359,5776.5015
7360,7118.8823
7361,5005.6685
7362,7867.5356
7363,6348.019
7364,8108.3755
7365,5000.185
7366,6396.0312
7367,5183.64
7368,6792.9355
7369,5892.2188
7370,6857.795
7371,7446.703
7372,6013.5303
7373,6739.313
7374,5370.2617
7375,6644.5845
7376,6806.798
7377,5180.6885
7378,8464.965
7379,5285.8076
7380,5740.5874
7381,7314.798
7382,5690.8535
7383,7094.2646
7384,7622.8213
7385,6170.62
7386,9403.521
7387,10220.293
7388,6804.2354
7389,5677.5605
7390,4974.915
7391,5642.0337
7392,7689.9824
7393,7532.693
7394,4902.739
7395,7440.108
7396,5278.455
7397,4994.499
7398,4728.779
7399,10159.545
7400,4282.2197
7401,5231.445
7402,5549.731
7403,6755.62
7404,5388.0464
7405,5426.495
7406,6127.1753
7407,7888.016
7408,5752.5317
7409,5585.155
7410,5170.4697
7411,6144.2134
7412,5526.6123
7413,9267.816
7414,8974.226
7415,6360.7847
7416,11061.269
7417,5805.2725
7418,4865.552
7419,5425.1396
