Store,Date,Sales,y_pred,residual
341,2015-06-21,0.0,-16.406233,16.406233
341,2015-06-22,4502.0,4911.307,-409.30713
341,2015-06-23,4544.0,4523.1826,20.817383
341,2015-06-24,4851.0,4480.3374,370.6626
341,2015-06-25,5060.0,4682.274,377.72607
341,2015-06-26,4700.0,4856.2993,-156.29932
341,2015-06-27,5185.0,4851.403,333.59717
341,2015-06-28,0.0,-10.255975,10.255975
341,2015-06-29,9222.0,8580.942,641.0576
341,2015-06-30,8913.0,8291.033,621.9668
341,2015-07-01,6762.0,7081.796,-319.7959
341,2015-07-02,6122.0,6038.534,83.46582
341,2015-07-03,6702.0,6003.3857,698.61426
341,2015-07-04,4867.0,4820.3223,46.677734
341,2015-07-05,0.0,-14.718558,14.718558
341,2015-07-06,5811.0,5758.037,52.96289
341,2015-07-07,5012.0,4775.122,236.87793
341,2015-07-08,4559.0,4868.261,-309.26123
341,2015-07-09,4510.0,4926.0103,-416.01025
341,2015-07-10,4874.0,4682.4067,191.59326
341,2015-07-11,4471.0,4818.9854,-347.98535
341,2015-07-12,0.0,-0.6792085,0.6792085
341,2015-07-13,7751.0,7612.076,138.92383
341,2015-07-14,7128.0,7028.942,99.058105
341,2015-07-15,6366.0,6477.3516,-111.35156
341,2015-07-16,5962.0,5950.4136,11.586426
341,2015-07-17,5554.0,5485.5938,68.40625
341,2015-07-18,4860.0,4819.814,40.186035
341,2015-07-19,0.0,5.6537886,-5.6537886
341,2015-07-20,4837.0,5285.215,-448.21484
341,2015-07-21,4191.0,4526.2793,-335.2793
341,2015-07-22,3987.0,4346.549,-359.54883
341,2015-07-23,3966.0,4415.8467,-449.84668
341,2015-07-24,4828.0,4209.2856,618.71436
341,2015-07-25,3816.0,4271.957,-455.95703
341,2015-07-26,0.0,-15.922465,15.922465
341,2015-07-27,7618.0,7512.54,105.45996
341,2015-07-28,6114.0,6586.937,-472.937
341,2015-07-29,5641.0,5630.1743,10.825684
341,2015-07-30,5326.0,5806.086,-480.08594
341,2015-07-31,6994.0,7092.509,-98.50879
342,2015-06-20,10373.0,11158.541,-785.541
342,2015-06-21,0.0,-24.194832,24.194832
342,2015-06-22,9667.0,9897.493,-230.49316
342,2015-06-23,9702.0,9085.264,616.7363
342,2015-06-24,8739.0,9001.23,-262.23047
342,2015-06-25,8583.0,8809.99,-226.99023
342,2015-06-26,10029.0,9414.934,614.0664
342,2015-06-27,11721.0,11467.506,253.49414
342,2015-06-28,0.0,12.655807,-12.655807
342,2015-06-29,16845.0,16688.398,156.60156
342,2015-06-30,15512.0,15669.934,-157.9336
342,2015-07-01,11986.0,11955.993,30.006836
342,2015-07-02,12837.0,11980.645,856.35547
342,2015-07-03,13654.0,12963.522,690.47754
342,2015-07-04,10361.0,10259.836,101.16406
342,2015-07-05,0.0,25.544542,-25.544542
342,2015-07-06,10144.0,10581.8955,-437.8955
342,2015-07-07,9009.0,9310.767,-301.7666
342,2015-07-08,9581.0,10018.186,-437.18555
342,2015-07-09,10178.0,10156.454,21.545898
342,2015-07-10,10321.0,10397.467,-76.4668
342,2015-07-11,9974.0,10879.43,-905.4297
342,2015-07-12,0.0,-10.074778,10.074778
342,2015-07-13,15073.0,15410.528,-337.52832
342,2015-07-14,13219.0,13035.97,183.03027
342,2015-07-15,12415.0,12211.811,203.18945
342,2015-07-16,11414.0,11918.608,-504.6084
342,2015-07-17,11567.0,11870.141,-303.14062
342,2015-07-18,10953.0,10711.061,241.93945
342,2015-07-19,0.0,4.459477,-4.459477
342,2015-07-20,11236.0,10883.445,352.5547
342,2015-07-21,8232.0,9189.662,-957.6621
342,2015-07-22,9382.0,8850.024,531.9756
342,2015-07-23,10168.0,10374.634,-206.63379
342,2015-07-24,9576.0,10118.215,-542.21484
342,2015-07-25,12151.0,11006.838,1144.1621
342,2015-07-26,0.0,-8.132444,8.132444
342,2015-07-27,15622.0,15485.514,136.48633
342,2015-07-28,13855.0,13500.426,354.57422
342,2015-07-29,13114.0,12939.939,174.06055
342,2015-07-30,13146.0,13340.227,-194.22656
342,2015-07-31,14485.0,14193.18,291.8203
343,2015-06-20,6006.0,6250.6294,-244.6294
343,2015-06-21,0.0,-21.630018,21.630018
343,2015-06-22,5428.0,5974.3135,-546.3135
343,2015-06-23,6624.0,5880.7197,743.2803
343,2015-06-24,7018.0,6051.4688,966.53125
343,2015-06-25,6860.0,6391.5103,468.48975
343,2015-06-26,6828.0,7227.5107,-399.51074
343,2015-06-27,6231.0,6495.7207,-264.7207
343,2015-06-28,0.0,30.10666,-30.10666
343,2015-06-29,13655.0,13580.336,74.66406
343,2015-06-30,13461.0,12633.539,827.46094
343,2015-07-01,7368.0,7953.4385,-585.4385
343,2015-07-02,8342.0,8215.06,126.94043
343,2015-07-03,8891.0,9103.673,-212.67285
343,2015-07-04,6120.0,6060.1104,59.88965
343,2015-07-05,0.0,-7.564829,7.564829
343,2015-07-06,7323.0,6864.0615,458.93848
343,2015-07-07,6021.0,6185.206,-164.20605
343,2015-07-08,6946.0,6518.8345,427.16553
343,2015-07-09,7098.0,7066.833,31.166992
343,2015-07-10,7151.0,7273.968,-122.96777
343,2015-07-11,6230.0,6040.232,189.76807
343,2015-07-12,0.0,-13.076927,13.076927
343,2015-07-13,12098.0,11613.784,484.21582
343,2015-07-14,9264.0,9404.8955,-140.89551
343,2015-07-15,8028.0,8419.196,-391.1963
343,2015-07-16,8100.0,8359.984,-259.98438
343,2015-07-17,7146.0,7705.534,-559.5342
343,2015-07-18,6115.0,6127.358,-12.35791
343,2015-07-19,0.0,-13.216954,13.216954
343,2015-07-20,6552.0,6516.0728,35.927246
343,2015-07-21,5073.0,5829.7334,-756.7334
343,2015-07-22,6130.0,5622.3223,507.67773
343,2015-07-23,6010.0,6304.773,-294.77295
343,2015-07-24,5669.0,6090.981,-421.98096
343,2015-07-25,5133.0,5523.833,-390.833
343,2015-07-26,0.0,0.59879684,-0.59879684
343,2015-07-27,10652.0,11182.583,-530.583
343,2015-07-28,7621.0,8446.718,-825.7178
343,2015-07-29,7361.0,7661.63,-300.62988
343,2015-07-30,8420.0,8249.738,170.26172
343,2015-07-31,9742.0,9236.496,505.5039
344,2015-06-20,7343.0,6875.0483,467.95166
344,2015-06-21,0.0,-8.273327,8.273327
344,2015-06-22,7118.0,7707.0195,-589.01953
344,2015-06-23,8018.0,7428.1055,589.89453
344,2015-06-24,6806.0,7599.0264,-793.02637
344,2015-06-25,7568.0,6870.632,697.36816
344,2015-06-26,7707.0,7607.723,99.276855
344,2015-06-27,8094.0,7549.9116,544.0884
344,2015-06-28,0.0,15.3536,-15.3536
344,2015-06-29,17307.0,16406.645,900.35547
344,2015-06-30,18098.0,17910.23,187.76953
344,2015-07-01,10734.0,10019.265,714.73535
344,2015-07-02,10052.0,9852.803,199.19727
344,2015-07-03,9495.0,9223.272,271.72754
344,2015-07-04,6639.0,6329.3774,309.62256
344,2015-07-05,0.0,-37.729404,37.729404
344,2015-07-06,8877.0,8874.185,2.8154297
344,2015-07-07,7125.0,7511.2446,-386.24463
344,2015-07-08,6854.0,7867.57,-1013.5698
344,2015-07-09,7647.0,7993.9263,-346.92627
344,2015-07-10,7178.0,7924.8975,-746.89746
344,2015-07-11,7285.0,6879.4844,405.51562
344,2015-07-12,0.0,7.1773367,-7.1773367
344,2015-07-13,13218.0,13714.514,-496.51367
344,2015-07-14,12656.0,12599.468,56.532227
344,2015-07-15,12189.0,11453.15,735.8496
344,2015-07-16,11885.0,10748.369,1136.6309
344,2015-07-17,9359.0,9512.685,-153.68457
344,2015-07-18,8153.0,7402.3257,750.6743
344,2015-07-19,0.0,34.09681,-34.09681
344,2015-07-20,9298.0,8830.163,467.8369
344,2015-07-21,8037.0,8015.337,21.663086
344,2015-07-22,7487.0,7262.2373,224.7627
344,2015-07-23,8370.0,7927.578,442.42188
344,2015-07-24,7536.0,7495.567,40.433105
344,2015-07-25,6945.0,7071.8115,-126.81152
344,2015-07-26,0.0,-14.657058,14.657058
344,2015-07-27,12295.0,12660.312,-365.31152
344,2015-07-28,10841.0,11526.469,-685.46875
344,2015-07-29,10490.0,10332.357,157.64258
344,2015-07-30,10488.0,11294.86,-806.86035
344,2015-07-31,12767.0,12499.793,267.20703
345,2015-06-20,2948.0,2977.5066,-29.506592
345,2015-06-21,0.0,10.8546095,-10.8546095
345,2015-06-22,3526.0,3840.347,-314.34692
345,2015-06-23,3759.0,3610.3726,148.62744
345,2015-06-24,3505.0,3544.8096,-39.80957
345,2015-06-25,3581.0,3599.7908,-18.790771
345,2015-06-26,3919.0,3806.7378,112.26221
345,2015-06-27,3457.0,3129.4238,327.57617
345,2015-06-28,0.0,32.590313,-32.590313
345,2015-06-29,7270.0,6665.7637,604.2363
345,2015-06-30,5528.0,6913.806,-1385.8062
345,2015-07-01,4124.0,4307.8345,-183.83447
345,2015-07-02,4207.0,4061.078,145.92212
345,2015-07-03,4839.0,4428.422,410.57812
345,2015-07-04,3047.0,3013.0508,33.94922
345,2015-07-05,0.0,-25.143555,25.143555
345,2015-07-06,4135.0,3808.261,326.739
345,2015-07-07,3167.0,3651.073,-484.073
345,2015-07-08,3685.0,3626.2812,58.71875
345,2015-07-09,3731.0,3829.2712,-98.27124
345,2015-07-10,4077.0,3966.8586,110.14136
345,2015-07-11,2835.0,3124.4917,-289.4917
345,2015-07-12,0.0,-6.0827785,6.0827785
345,2015-07-13,6810.0,5928.1245,881.8755
345,2015-07-14,5226.0,5360.069,-134.06885
345,2015-07-15,4926.0,4748.8315,177.16846
345,2015-07-16,4069.0,4605.709,-536.709
345,2015-07-17,4034.0,4386.6284,-352.62842
345,2015-07-18,3438.0,2957.3508,480.64917
345,2015-07-19,0.0,2.7586815,-2.7586815
345,2015-07-20,4639.0,4122.6074,516.3926
345,2015-07-21,3713.0,3704.3508,8.64917
345,2015-07-22,2696.0,3509.9045,-813.90454
345,2015-07-23,4140.0,3809.8901,330.10986
345,2015-07-24,4052.0,3884.8643,167.13574
345,2015-07-25,3696.0,3135.8857,560.11426
345,2015-07-26,0.0,1.661181,-1.661181
345,2015-07-27,7691.0,6891.4946,799.5054
345,2015-07-28,6375.0,5805.936,569.06396
345,2015-07-29,5316.0,5492.9775,-176.97754
345,2015-07-30,5459.0,5293.4097,165.59033
345,2015-07-31,4989.0,5560.4014,-571.40137
346,2015-06-20,5579.0,5620.8833,-41.8833
346,2015-06-21,0.0,0.09640211,-0.09640211
346,2015-06-22,7459.0,6427.3745,1031.6255
346,2015-06-23,6560.0,6675.8643,-115.86426
346,2015-06-24,7496.0,6322.415,1173.585
346,2015-06-25,6854.0,6765.138,88.86182
346,2015-06-26,7026.0,7429.843,-403.84277
346,2015-06-27,6712.0,6012.7407,699.2593
346,2015-06-28,0.0,-18.576921,18.576921
346,2015-06-29,11343.0,11384.1455,-41.145508
346,2015-06-30,9984.0,10223.267,-239.2666
346,2015-07-01,8903.0,8918.038,-15.038086
346,2015-07-02,8276.0,8034.9155,241.08447
346,2015-07-03,8321.0,8283.402,37.597656
346,2015-07-04,5125.0,5766.3296,-641.3296
346,2015-07-05,0.0,-1.9760906,1.9760906
346,2015-07-06,7475.0,7547.819,-72.81885
346,2015-07-07,6910.0,6539.0874,370.9126
346,2015-07-08,6650.0,7010.7046,-360.7046
346,2015-07-09,6882.0,6994.433,-112.433105
346,2015-07-10,6747.0,7151.514,-404.51416
346,2015-07-11,5746.0,5675.4067,70.59326
346,2015-07-12,0.0,14.708768,-14.708768
346,2015-07-13,9371.0,10183.811,-812.81055
346,2015-07-14,8954.0,8434.099,519.90137
346,2015-07-15,8585.0,8122.045,462.95508
346,2015-07-16,7929.0,7982.06,-53.06006
346,2015-07-17,7796.0,7529.799,266.20117
346,2015-07-18,5316.0,5508.1445,-192.14453
346,2015-07-19,0.0,6.6554794,-6.6554794
346,2015-07-20,7957.0,7174.9155,782.0845
346,2015-07-21,6969.0,6507.0557,461.94434
346,2015-07-22,6328.0,6312.5674,15.432617
346,2015-07-23,6371.0,6571.647,-200.64697
346,2015-07-24,7235.0,6573.4873,661.5127
346,2015-07-25,5171.0,5628.089,-457.08887
346,2015-07-26,0.0,-5.241012,5.241012
346,2015-07-27,9230.0,9630.06,-400.05957
346,2015-07-28,8352.0,8228.889,123.11133
346,2015-07-29,7709.0,7791.178,-82.17822
346,2015-07-30,7781.0,8031.5093,-250.50928
346,2015-07-31,8934.0,9174.391,-240.39062
347,2015-06-20,4221.0,5669.4775,-1448.4775
347,2015-06-21,0.0,0.23210698,-0.23210698
347,2015-06-22,4245.0,4197.034,47.96582
347,2015-06-23,6244.0,4033.475,2210.525
347,2015-06-24,3473.0,4379.403,-906.40283
347,2015-06-25,3631.0,4143.908,-512.9082
347,2015-06-26,4717.0,4353.452,363.54785
347,2015-06-27,5329.0,5383.6396,-54.63965
347,2015-06-28,0.0,-13.591596,13.591596
347,2015-06-29,6727.0,6877.7866,-150.78662
347,2015-06-30,6036.0,6425.913,-389.9131
347,2015-07-01,5364.0,5695.339,-331.33887
347,2015-07-02,5804.0,5279.537,524.4629
347,2015-07-03,6582.0,6259.7593,322.24072
347,2015-07-04,5530.0,5018.871,511.1289
347,2015-07-05,0.0,14.284577,-14.284577
347,2015-07-06,4705.0,4863.4004,-158.40039
347,2015-07-07,4123.0,4246.243,-123.243164
347,2015-07-08,4518.0,4593.698,-75.69824
347,2015-07-09,4912.0,4660.6772,251.32275
347,2015-07-10,5050.0,5132.101,-82.101074
347,2015-07-11,5625.0,5542.415,82.58496
347,2015-07-12,0.0,1.9110465,-1.9110465
347,2015-07-13,5700.0,6678.1733,-978.17334
347,2015-07-14,6139.0,5353.7197,785.2803
347,2015-07-15,5332.0,5527.2803,-195.28027
347,2015-07-16,5607.0,5549.87,57.129883
347,2015-07-17,6033.0,6138.3276,-105.32764
347,2015-07-18,5573.0,5476.564,96.436035
347,2015-07-19,0.0,27.173729,-27.173729
347,2015-07-20,4546.0,4730.573,-184.57324
347,2015-07-21,3891.0,4195.792,-304.792
347,2015-07-22,3937.0,4042.32,-105.32007
347,2015-07-23,5259.0,4668.0605,590.93945
347,2015-07-24,5255.0,5313.7217,-58.72168
347,2015-07-25,6025.0,5605.2324,419.76758
347,2015-07-26,0.0,21.122568,-21.122568
347,2015-07-27,7153.0,6725.073,427.92676
347,2015-07-28,5469.0,6048.737,-579.7368
347,2015-07-29,5735.0,5782.4097,-47.409668
347,2015-07-30,5716.0,6059.821,-343.8208
347,2015-07-31,7512.0,7086.1216,425.87842
348,2015-06-20,8314.0,9004.193,-690.19336
348,2015-06-21,0.0,-40.72703,40.72703
348,2015-06-22,8234.0,7866.898,367.10205
348,2015-06-23,8004.0,7672.1655,331.83447
348,2015-06-24,7371.0,7494.744,-123.74414
348,2015-06-25,7884.0,7296.553,587.4468
348,2015-06-26,8190.0,8140.2827,49.717285
348,2015-06-27,8097.0,8847.336,-750.33594
348,2015-06-28,0.0,3.258846,-3.258846
348,2015-06-29,13093.0,12247.6455,845.3545
348,2015-06-30,13232.0,12622.485,609.51465
348,2015-07-01,8729.0,8791.85,-62.84961
348,2015-07-02,8394.0,8906.133,-512.1328
348,2015-07-03,10550.0,9630.592,919.4082
348,2015-07-04,9257.0,7905.375,1351.625
348,2015-07-05,0.0,9.462177,-9.462177
348,2015-07-06,8307.0,8409.718,-102.71777
348,2015-07-07,8116.0,7653.9653,462.03467
348,2015-07-08,8985.0,8434.732,550.2676
348,2015-07-09,8159.0,8639.527,-480.52734
348,2015-07-10,8013.0,8740.549,-727.5488
348,2015-07-11,7892.0,8723.196,-831.1963
348,2015-07-12,0.0,4.4167433,-4.4167433
348,2015-07-13,12061.0,11590.55,470.4502
348,2015-07-14,10131.0,10705.658,-574.6582
348,2015-07-15,8284.0,9506.103,-1222.1025
348,2015-07-16,8471.0,9054.174,-583.1738
348,2015-07-17,8497.0,8980.504,-483.5039
348,2015-07-18,8752.0,8638.172,113.828125
348,2015-07-19,0.0,2.1928244,-2.1928244
348,2015-07-20,9255.0,8748.955,506.04492
348,2015-07-21,7080.0,7837.944,-757.94385
348,2015-07-22,7959.0,7279.285,679.71484
348,2015-07-23,8981.0,8726.496,254.5039
348,2015-07-24,7513.0,8261.369,-748.36914
348,2015-07-25,9788.0,8364.168,1423.832
348,2015-07-26,0.0,4.111815,-4.111815
348,2015-07-27,10791.0,12414.987,-1623.9873
348,2015-07-28,10820.0,10359.001,460.99902
348,2015-07-29,10089.0,10088.276,0.7236328
348,2015-07-30,10112.0,10415.495,-303.49512
348,2015-07-31,10047.0,10473.11,-426.11035
349,2015-06-20,9057.0,8249.018,807.9824
349,2015-06-21,0.0,7.2686825,-7.2686825
349,2015-06-22,7690.0,7969.1,-279.1001
349,2015-06-23,7425.0,7186.148,238.85205
349,2015-06-24,7577.0,7387.584,189.41602
349,2015-06-25,7309.0,6915.3623,393.6377
349,2015-06-26,7170.0,7294.9194,-124.91943
349,2015-06-27,8586.0,8662.029,-76.0293
349,2015-06-28,0.0,-13.882625,13.882625
349,2015-06-29,11019.0,11081.382,-62.381836
349,2015-06-30,9767.0,11055.02,-1288.0195
349,2015-07-01,10165.0,9842.793,322.20703
349,2015-07-02,8775.0,9461.171,-686.1709
349,2015-07-03,9183.0,8699.607,483.39258
349,2015-07-04,8220.0,8099.493,120.506836
349,2015-07-05,0.0,-9.085374,9.085374
349,2015-07-06,9299.0,8677.547,621.4531
349,2015-07-07,8481.0,7730.286,750.71387
349,2015-07-08,8351.0,8472.593,-121.59277
349,2015-07-09,8520.0,8120.2803,399.71973
349,2015-07-10,8045.0,8203.419,-158.41895
349,2015-07-11,9411.0,8599.948,811.05176
349,2015-07-12,0.0,25.779324,-25.779324
349,2015-07-13,9798.0,10994.113,-1196.1133
349,2015-07-14,9502.0,9514.5,-12.5
349,2015-07-15,9478.0,9599.386,-121.38574
349,2015-07-16,8991.0,8834.673,156.32715
349,2015-07-17,8819.0,8349.522,469.47754
349,2015-07-18,8825.0,9156.819,-331.81934
349,2015-07-19,0.0,31.85604,-31.85604
349,2015-07-20,8575.0,8648.325,-73.325195
349,2015-07-21,7209.0,7379.881,-170.88086
349,2015-07-22,6937.0,7099.6494,-162.64941
349,2015-07-23,7497.0,7503.482,-6.4819336
349,2015-07-24,7463.0,7465.809,-2.809082
349,2015-07-25,7804.0,8785.95,-981.9502
349,2015-07-26,0.0,-3.3486054,3.3486054
349,2015-07-27,10170.0,10302.292,-132.29199
349,2015-07-28,8743.0,9056.722,-313.72168
349,2015-07-29,8117.0,8283.325,-166.3252
349,2015-07-30,8450.0,8753.015,-303.01465
349,2015-07-31,9281.0,10013.587,-732.5869
350,2015-06-20,6308.0,6582.912,-274.9121
350,2015-06-21,0.0,-0.5602955,0.5602955
350,2015-06-22,4398.0,5574.7905,-1176.7905
350,2015-06-23,4995.0,5128.0747,-133.0747
350,2015-06-24,4825.0,5177.844,-352.84424
350,2015-06-25,5559.0,5186.8784,372.12158
350,2015-06-26,5768.0,5990.905,-222.90479
350,2015-06-27,8090.0,6844.7593,1245.2407
350,2015-06-28,0.0,16.796127,-16.796127
350,2015-06-29,11255.0,11837.686,-582.68555
350,2015-06-30,11648.0,11770.559,-122.55859
350,2015-07-01,5993.0,6612.8257,-619.8257
350,2015-07-02,6588.0,6621.6265,-33.626465
350,2015-07-03,8347.0,7750.1655,596.8345
350,2015-07-04,6939.0,6181.801,757.1992
350,2015-07-05,0.0,10.787373,-10.787373
350,2015-07-06,6595.0,6277.626,317.37402
350,2015-07-07,4931.0,5007.9585,-76.958496
350,2015-07-08,5478.0,5699.24,-221.24023
350,2015-07-09,5924.0,5986.0796,-62.07959
350,2015-07-10,6083.0,6475.989,-392.98877
350,2015-07-11,6949.0,7030.2285,-81.228516
350,2015-07-12,0.0,8.35596,-8.35596
350,2015-07-13,10542.0,10053.617,488.3828
350,2015-07-14,8731.0,8421.356,309.64355
350,2015-07-15,7951.0,7755.486,195.51416
350,2015-07-16,7677.0,7606.828,70.171875
350,2015-07-17,7737.0,7862.0474,-125.04736
350,2015-07-18,6967.0,7021.819,-54.818848
350,2015-07-19,0.0,16.061913,-16.061913
350,2015-07-20,5951.0,6250.0044,-299.0044
350,2015-07-21,5093.0,5339.8984,-246.89844
350,2015-07-22,5322.0,5197.873,124.12695
350,2015-07-23,6252.0,6131.0537,120.94629
350,2015-07-24,6289.0,6247.543,41.45703
350,2015-07-25,6553.0,6758.734,-205.73389
350,2015-07-26,0.0,-18.895369,18.895369
350,2015-07-27,10663.0,10251.113,411.88672
350,2015-07-28,7888.0,8314.184,-426.1836
350,2015-07-29,8127.0,7625.231,501.76904
350,2015-07-30,7772.0,8105.7017,-333.70166
350,2015-07-31,8418.0,9130.779,-712.7793
351,2015-06-20,5804.0,5697.047,106.953125
351,2015-06-21,0.0,-14.351083,14.351083
351,2015-06-22,4873.0,5202.3374,-329.3374
351,2015-06-23,4581.0,4949.3022,-368.30225
351,2015-06-24,5270.0,4611.1006,658.8994
351,2015-06-25,4921.0,4969.7383,-48.73828
351,2015-06-26,4940.0,5154.5674,-214.56738
351,2015-06-27,6239.0,5711.19,527.81006
351,2015-06-28,0.0,-26.503979,26.503979
351,2015-06-29,9647.0,9858.165,-211.16504
351,2015-06-30,7183.0,8581.551,-1398.5508
351,2015-07-01,6742.0,6886.8013,-144.80127
351,2015-07-02,6485.0,6419.39,65.60986
351,2015-07-03,7122.0,6606.3564,515.64355
351,2015-07-04,4326.0,5687.513,-1361.5132
351,2015-07-05,0.0,-13.1390505,13.1390505
351,2015-07-06,6282.0,5761.3574,520.6426
351,2015-07-07,4683.0,5009.1177,-326.11768
351,2015-07-08,4867.0,4992.782,-125.78223
351,2015-07-09,5146.0,5053.484,92.51611
351,2015-07-10,5242.0,5117.955,124.04492
351,2015-07-11,5293.0,5370.6074,-77.60742
351,2015-07-12,0.0,15.191683,-15.191683
351,2015-07-13,8932.0,8921.802,10.198242
351,2015-07-14,7531.0,7014.3516,516.64844
351,2015-07-15,6606.0,6719.1074,-113.10742
351,2015-07-16,6257.0,6444.691,-187.69092
351,2015-07-17,6896.0,6341.7104,554.28955
351,2015-07-18,5913.0,5391.118,521.88184
351,2015-07-19,0.0,3.9129317,-3.9129317
351,2015-07-20,5025.0,5536.3457,-511.3457
351,2015-07-21,4300.0,4675.069,-375.06885
351,2015-07-22,4510.0,4565.6826,-55.682617
351,2015-07-23,4612.0,4819.345,-207.34521
351,2015-07-24,5732.0,4861.3315,870.66846
351,2015-07-25,4566.0,5361.6133,-795.6133
351,2015-07-26,0.0,-3.3978426,3.3978426
351,2015-07-27,9096.0,8569.163,526.8369
351,2015-07-28,7222.0,7207.344,14.655762
351,2015-07-29,6220.0,6610.049,-390.04883
351,2015-07-30,7523.0,6973.0376,549.9624
351,2015-07-31,8603.0,8770.335,-167.33496
352,2015-06-20,6048.0,6523.755,-475.75488
352,2015-06-21,0.0,0.27342176,-0.27342176
352,2015-06-22,5550.0,5342.605,207.39502
352,2015-06-23,4553.0,4995.2773,-442.27734
352,2015-06-24,4747.0,4849.181,-102.18115
352,2015-06-25,5631.0,5054.098,576.90186
352,2015-06-26,6786.0,5928.1484,857.85156
352,2015-06-27,7085.0,6763.385,321.61523
352,2015-06-28,0.0,-2.2788756,2.2788756
352,2015-06-29,9415.0,8805.951,609.0488
352,2015-06-30,8110.0,8328.751,-218.75098
352,2015-07-01,8369.0,7657.617,711.3828
352,2015-07-02,7332.0,7676.145,-344.14502
352,2015-07-03,8183.0,7580.805,602.1948
352,2015-07-04,6289.0,6559.6143,-270.61426
352,2015-07-05,0.0,22.91142,-22.91142
352,2015-07-06,6745.0,6346.608,398.3921
352,2015-07-07,5392.0,5234.9785,157.02148
352,2015-07-08,5813.0,5740.079,72.9209
352,2015-07-09,6129.0,6111.8867,17.113281
352,2015-07-10,7167.0,6707.2114,459.78857
352,2015-07-11,6302.0,6608.3433,-306.34326
352,2015-07-12,0.0,10.969598,-10.969598
352,2015-07-13,8884.0,8696.902,187.09766
352,2015-07-14,7362.0,7423.5513,-61.55127
352,2015-07-15,7447.0,7338.8096,108.19043
352,2015-07-16,7990.0,7212.7466,777.2534
352,2015-07-17,7809.0,7562.137,246.8628
352,2015-07-18,6497.0,6442.082,54.91797
352,2015-07-19,0.0,32.601906,-32.601906
352,2015-07-20,6018.0,6447.4717,-429.47168
352,2015-07-21,5579.0,5092.1006,486.8994
352,2015-07-22,5122.0,5218.2725,-96.27246
352,2015-07-23,5656.0,5770.7026,-114.70264
352,2015-07-24,5533.0,6261.0728,-728.07275
352,2015-07-25,5840.0,6190.6333,-350.6333
352,2015-07-26,0.0,9.254475,-9.254475
352,2015-07-27,8172.0,8742.319,-570.31934
352,2015-07-28,6844.0,7053.1245,-209.12451
352,2015-07-29,6584.0,6925.3447,-341.34473
352,2015-07-30,7748.0,7420.4785,327.52148
352,2015-07-31,8204.0,8750.369,-546.36914
353,2015-06-20,4860.0,5057.045,-197.04492
353,2015-06-21,9466.0,8938.494,527.50586
353,2015-06-22,6766.0,6867.226,-101.226074
353,2015-06-23,5893.0,5849.0977,43.902344
353,2015-06-24,5342.0,5895.088,-553.0879
353,2015-06-25,6194.0,5781.2007,412.79932
353,2015-06-26,6487.0,6435.0566,51.94336
353,2015-06-27,5440.0,4998.9937,441.00635
353,2015-06-28,9574.0,9594.585,-20.58496
353,2015-06-29,7645.0,7485.666,159.33398
353,2015-06-30,7747.0,7644.759,102.24121
353,2015-07-01,6988.0,7481.1943,-493.19434
353,2015-07-02,8026.0,7582.419,443.58105
353,2015-07-03,7293.0,7783.2754,-490.2754
353,2015-07-04,4408.0,5033.579,-625.5791
353,2015-07-05,9827.0,9853.555,-26.554688
353,2015-07-06,7176.0,6748.5083,427.4917
353,2015-07-07,5745.0,6134.3657,-389.36572
353,2015-07-08,5893.0,6250.5674,-357.56738
353,2015-07-09,5933.0,6472.711,-539.71094
353,2015-07-10,6443.0,6321.5093,121.49072
353,2015-07-11,5308.0,5001.224,306.77588
353,2015-07-12,9118.0,9431.507,-313.50684
353,2015-07-13,6660.0,7183.9106,-523.91064
353,2015-07-14,6202.0,6621.3447,-419.34473
353,2015-07-15,6916.0,6610.8516,305.14844
353,2015-07-16,6839.0,6932.1997,-93.19971
353,2015-07-17,6635.0,7128.5757,-493.57568
353,2015-07-18,5159.0,4985.986,173.01416
353,2015-07-19,9008.0,9512.853,-504.85254
353,2015-07-20,6480.0,6639.77,-159.77002
353,2015-07-21,5514.0,5638.2324,-124.23242
353,2015-07-22,5785.0,5722.933,62.066895
353,2015-07-23,6193.0,6159.973,33.026855
353,2015-07-24,6080.0,6244.5234,-164.52344
353,2015-07-25,5122.0,5174.792,-52.791992
353,2015-07-26,9788.0,9212.338,575.6621
353,2015-07-27,6810.0,7309.4263,-499.42627
353,2015-07-28,7050.0,6749.084,300.91602
353,2015-07-29,6211.0,6810.2217,-599.2217
353,2015-07-30,6514.0,6834.4634,-320.46338
353,2015-07-31,7851.0,7880.542,-29.541992
354,2015-06-20,8941.0,9220.741,-279.7412
354,2015-06-21,0.0,-6.3959713,6.3959713
354,2015-06-22,7358.0,7054.418,303.58203
354,2015-06-23,6920.0,6788.8193,131.18066
354,2015-06-24,6596.0,6386.6274,209.37256
354,2015-06-25,6673.0,6451.0293,221.9707
354,2015-06-26,7304.0,7117.1265,186.87354
354,2015-06-27,9357.0,8813.428,543.57227
354,2015-06-28,0.0,-18.024925,18.024925
354,2015-06-29,12380.0,13245.024,-865.0244
354,2015-06-30,10345.0,11314.537,-969.5371
354,2015-07-01,9797.0,9740.973,56.027344
354,2015-07-02,8875.0,8745.641,129.35938
354,2015-07-03,10051.0,9422.788,628.2119
354,2015-07-04,8069.0,8649.849,-580.84863
354,2015-07-05,0.0,19.222467,-19.222467
354,2015-07-06,8320.0,8139.175,180.8252
